year,state,county,rural,metro,overdosedeaths,percapitapills,totaldoses,PCT_MEN,PCT_WHITE,PCT_BLACK,POP_DENSITY,NP_PC,MD_PC,NP_RX,PDMP_LAW
2010,TX,"GARZA, TX",0,0,1.872576278,16.00835784,103430,51.3310633,79.39173503,0.100603622,0.07231842,0,30.95496053,0,0
2010,TX,"RED RIVER, TX",0,0,2.073233131,24.38802488,313630,47.93157076,79.25738725,0.135303266,0.124061819,0,69.9844479,0,0
2010,TX,"STEPHENS, TX",0,0,2.708233349,65.24402908,628300,51.56282451,94.2211838,0.021806854,0.107391382,31.15264798,72.68951194,0,0
2010,TX,"CROCKETT, TX",0,0,0.696618096,13.9284754,51800,49.55633235,96.46410325,0.021511159,0.013247463,0,0,0,0
2010,TX,"NACOGDOCHES, TX",0,0,11.05419964,43.42647697,2802050,48.17354783,79.62386089,0.028206559,0.68168276,21.69735292,223.1727729,0,0
2010,TX,"RUNNELS, TX",0,0,2.86577995,47.29644796,496660,48.25254738,93.82915913,0.017141225,0.099920072,38.09161032,66.66031806,0,0
2010,TX,"SHELBY, TX",0,0,5.72961073,45.41170229,1155637,50.81931782,82.10271927,0.068374725,0.319867267,19.64790946,51.0845646,0,0
2010,TX,"CAMERON, TX",0,1,25,12.20406184,4957534,48.04477869,96.83730491,0.000123086,4.559556414,14.52414948,140.0718822,0,0
2010,TX,"WOOD, TX",0,0,13.05458245,54.78581641,2299032,49.92016967,93.8220856,0.011200076,0.650372735,19.06395958,73.87284339,0,0
2010,TX,"BASTROP, TX",0,1,16.97495887,29.50465815,2188390,51.69405832,88.94716264,0.01051624,0.835117942,12.1341225,64.71532,0,0
2010,TX,"TRAVIS, TX",0,1,153,26.71691729,27365230,52.03941164,83.80049714,0.000829863,10.34403151,31.43714621,326.8682159,0,0
2010,TX,"WALLER, TX",0,1,4.857065087,5.663696331,244700,46.28283763,67.02002083,0.057632218,0.84149738,6.943640782,27.77456313,0,0
2010,TX,"MCLENNAN, TX",0,1,16,37.29900471,8761760,48.98299745,81.30528807,0.006300392,2.26502748,24.26502516,218.8109286,0,0
2010,TX,"BLANCO, TX",1,0,2.377142688,16.22463561,170310,47.58978756,90.52586453,0.006668572,0.14800141,19.05306278,95.2653139,0,0
2010,TX,"RUSK, TX",0,1,12.83232129,29.40296269,1568060,50.39471217,76.63228952,0.033189574,0.577145764,15.00093756,65.62910182,0,0
2010,TX,"LAMB, TX",0,0,2.617305281,30.6918509,428980,48.25069757,89.70093725,0.030764828,0.13754453,14.30922229,50.08227803,0,0
2010,TX,"PARMER, TX",0,0,1.51805529,11.2766579,115800,48.30071088,90.72451066,0.011685656,0.116589841,29.21413964,48.69023274,0,0
2010,TX,"MATAGORDA, TX",0,0,7.449000321,43.81641327,1608150,50.30243583,83.99269795,0.031060978,0.333569637,2.724647158,89.91335622,0,0
2010,TX,"MONTGOMERY, TX",0,1,64,39.06772632,17804960,50.10334704,91.37589798,0.000943508,4.374895606,19.747842,198.1366814,0,0
2010,TX,"SAN SABA, TX",0,0,1.367229936,27.1032458,166170,52.0795955,91.44511499,0.053824825,0.054003347,16.31055293,65.24221171,0,0
2010,TX,"TERRY, TX",0,0,2.540572001,39.24590941,496500,51.71132717,90.40392064,0.037941665,0.142331578,7.904513477,86.94964825,0,0
2010,TX,"CALDWELL, TX",0,1,7.092790551,19.02537698,724220,50.09194557,89.19376872,0.01786371,0.698125665,7.881048705,65.67540587,0,0
2010,TX,"BOSQUE, TX",0,0,2.537779523,21.07840984,383880,48.70140567,94.01493521,0.008785416,0.185273352,38.43619591,98.83593235,0,0
2010,TX,"RANDALL, TX",0,1,10,30.16856492,3642100,48.61958998,92.53054463,0.001987989,1.324407047,15.73824808,198.7989232,0,0
2010,TX,"LAMPASAS, TX",0,1,3.977092222,29.33170707,577160,51.05198963,95.0271891,0.016262642,0.276036698,10.16415104,81.31320831,0,0
2010,TX,"PECOS, TX",0,0,3.462970762,22.00490101,341230,57.23221771,95.86638292,0.023860192,0.032551403,25.79480235,45.14090411,0,0
2010,TX,"VAN ZANDT, TX",0,0,11.74807983,41.34141007,2173690,49.125126,93.74084711,0.00513513,0.624038644,3.803799996,30.43039997,0,0
2010,TX,"MOORE, TX",0,0,3.053579741,16.80195398,368030,49.73520818,88.39024836,0.006848064,0.243461637,13.69612856,50.21913806,0,0
2010,TX,"SCURRY, TX",0,0,5.839328043,33.50274806,566900,51.98569824,89.62531765,0.027776136,0.186881516,5.909816205,70.91779446,0,0
2010,TX,"HASKELL, TX",0,0,1.259749873,50.39837261,297300,46.67740295,86.59942363,0.062722495,0.065317285,0,33.90405153,0,0
2010,TX,"CALHOUN, TX",0,1,5.520307529,53.45306581,1142880,49.44810813,89.2194004,0.012160329,0.421849104,4.677049717,84.18689491,0,0
2010,TX,"MILLS, TX",1,0,2.092155395,25.64222042,126570,49.8987034,96.89019449,0.01012966,0.065966375,0,81.03727715,0,0
2010,TX,"SAN AUGUSTINE, TX",1,0,2.323938077,46.72983644,414260,47.5465313,72.41962775,0.25606317,0.167056119,11.28031585,56.40157924,0,0
2010,TX,"LA SALLE, TX",0,0,1.153979212,17.1216962,117900,52.70113273,89.63113564,0.007261109,0.046317659,0,0,0,0
2010,TX,"POLK, TX",0,0,20,43.57474732,1978860,53.22704952,85.71554401,0.025323145,0.429603913,11.0100632,125.5147205,0,0
2010,TX,"VICTORIA, TX",0,1,20.94854687,47.53678292,4125860,49.25166776,91.26715288,0.007373867,0.983891446,31.10849953,248.8679963,0,0
2010,TX,"MORRIS, TX",0,0,5.092545182,66.9444874,865860,47.32101438,73.24880161,0.177825885,0.513294706,0,23.19468069,0,0
2010,TX,"ROCKWALL, TX",0,1,11,33.08832353,2592040,51.65885852,92.42695023,0.007403909,6.166325567,22.97764785,190.2038628,0,0
2010,TX,"EL PASO, TX",0,1,98,17.10056742,13691518,47.56453218,90.85227322,0.000387187,7.90614107,25.35449455,189.0970677,0,0
2010,TX,"CALLAHAN, TX",0,1,3.160994841,10.21116361,138300,48.54178972,94.89441819,0.007383343,0.150594305,7.383343178,29.53337271,0,0
2010,TX,"MITCHELL, TX",0,0,2.620811568,22.16420291,208410,61.87387004,83.5584388,0.120174412,0.10320605,10.63490375,31.90471126,0,0
2010,TX,"JOHNSON, TX",0,1,12,44.17745505,6667880,51.43075781,95.54904793,0.001722607,2.082738826,9.938118648,98.71864524,0,0
2010,TX,"UPTON, TX",1,0,0.797392019,13.68107303,45900,48.390462,90.87928465,0.056631893,0.02702768,29.80625931,59.61251863,0,0
2010,TX,"ARMSTRONG, TX",0,1,0.460176505,7.890583903,15000,50.89426618,100,0.031562336,0.020910561,52.60389269,0,0,0
2010,TX,"BEXAR, TX",0,1,400,30.98187748,53126887,48.67641373,85.81876435,0.000437376,13.83082222,30.38303029,341.0947105,0,0
2010,TX,"LAVACA, TX",0,0,3.142186718,34.73654156,669130,47.79888906,89.80428801,0.035300836,0.198647018,10.38259876,103.8259876,0,0
2010,TX,"BURLESON, TX",0,1,3.409823064,21.859545,375700,48.43777274,83.1704195,0.070983883,0.260792377,5.818351079,40.72845756,0,0
2010,TX,"ERATH, TX",0,0,4.769177042,37.76563737,1430940,48.50752177,93.75428873,0.003167063,0.349838884,10.55687516,124.0432832,0,0
2010,TX,"MASON, TX",1,0,1.899804438,21.29611167,85440,48.47956132,97.10867398,0.00997009,0.043195521,24.92522433,24.92522433,0,0
2010,TX,"MONTAGUE, TX",0,0,5.872705983,70.0141995,1380610,48.65865409,96.04442416,0.001521375,0.211824988,10.14250216,60.85501293,0,0
2010,TX,"SAN PATRICIO, TX",0,1,16,42.98855009,2785830,50.52080119,96.87905068,0.002623295,0.934515827,10.80180236,49.37966792,0,0
2010,TX,"UVALDE, TX",0,0,5.040096245,25.3247491,668700,49.32777883,97.37360348,0.002272297,0.170140791,22.72296913,94.67903806,0,0
2010,TX,"CROSBY, TX",0,1,1.100021089,22.09275458,133860,48.40732794,93.63756395,0.05611487,0.067307265,16.50437366,33.00874732,0,0
2010,TX,"HOOD, TX",0,0,13.95421334,48.57195889,2486010,49.62682193,97.02239068,0.000976906,1.21676493,9.769059435,121.136337,0,0
2010,TX,"BURNET, TX",0,0,11.11254816,48.54877193,2075460,50.4,98.36491228,0.004210526,0.429968016,21.05263158,126.3157895,0,0
2010,TX,"FALLS, TX",0,0,3.82817735,29.52423598,527480,45.56140154,69.50352625,0.141609762,0.233396039,22.38889511,39.18056644,0,0
2010,TX,"SMITH, TX",0,1,28,48.9912929,10274160,48.20255205,78.48450747,0.008535434,2.275912963,41.48507014,406.7444234,0,0
2010,TX,"LLANO, TX",0,0,4.871473682,46.71623232,901670,47.08305269,93.87337444,0.003108647,0.206642185,5.181078701,170.9755971,0,0
2010,TX,"BREWSTER, TX",0,0,3.095405221,38.31347487,353710,51.22400347,95.7322357,0.011915078,0.0149295,54.15944541,173.3102253,0,0
2010,TX,"REFUGIO, TX",0,0,2.106988281,24.9397264,184130,48.4897738,89.17784099,0.088040092,0.095828358,13.54462955,13.54462955,0,0
2010,TX,"EDWARDS, TX",1,0,0.480765938,1.248751249,2500,48.72627373,90.78421578,0.024975025,0.009452938,0,99.9000999,0,0
2010,TX,"MADISON, TX",0,0,3.602952291,35.49473068,485000,57.77956674,75.73185012,0.145638173,0.293174845,7.318501171,14.63700234,0,0
2010,TX,"HOPKINS, TX",0,0,9.353686547,67.23159182,2363930,49.32169165,89.05036831,0.020192827,0.458320842,17.06436108,99.54210631,0,0
2010,TX,"JIM HOGG, TX",0,0,0.75141791,11.79245283,62500,47.87735849,94.73584906,0.00754717,0.046649181,0,18.86792453,0,0
2010,TX,"DONLEY, TX",1,0,1.144542535,26.24422083,96500,48.68098994,91.69159641,0.122382377,0.039670295,54.39216753,27.19608376,0,0
2010,TX,"SOMERVELL, TX",1,0,1.615795937,55.6171967,472190,48.1861013,92.91519435,0.008244994,0.455325539,23.55712603,117.7856302,0,0
2010,TX,"MAVERICK, TX",0,0,6.715077935,10.4390136,566400,48.52003391,96.86313539,0.000368609,0.424135829,7.372184747,58.97747798,0,0
2010,TX,"YOUNG, TX",0,0,9.622905223,86.73315364,1608900,47.77628032,93.10242588,0.007008086,0.202849738,26.9541779,86.25336927,0,0
2010,TX,"ROBERTSON, TX",0,1,2.686452958,19.31289857,321019,47.79509084,73.21020334,0.129948261,0.194254862,18.04836963,24.06449284,0,0
2010,TX,"ELLIS, TX",0,1,25,31.44816523,4704960,50.56413341,88.92787915,0.006015641,1.599268832,18.046922,80.20854221,0,0
2010,TX,"MARION, TX",1,0,2.747945908,14.14754409,149200,48.04191163,73.92376256,0.208609899,0.276885108,18.96453632,47.41134079,0,0
2010,TX,"BOWIE, TX",0,1,21.92779725,54.66638578,5060194,50.98417328,72.52525253,0.026143791,1.045920385,49.69480905,304.6507859,0,0
2010,TX,"GALVESTON, TX",0,1,99,40.62133336,11833360,49.32648837,80.42868569,0.004737238,7.699254678,48.40221208,458.2762633,0,0
2010,TX,"DUVAL, TX",0,0,2.038070317,7.935834324,93500,51.59565439,97.82295026,0.007638771,0.065693512,8.487523341,0,0,0
2010,TX,"STARR, TX",0,0,6.160389936,7.799829419,475540,49.2651883,100,0.00016402,0.498438496,6.56081879,37.72470804,0,0
2010,TX,"MEDINA, TX",0,1,10.01306458,18.61691953,856490,50.71838456,93.52584446,0.004781985,0.347120782,2.173629527,45.64622006,0,0
2010,TX,"ZAPATA, TX",0,0,1.544502455,8.661007276,121410,50.41375375,99.47210729,0.000713369,0.140403241,7.133685262,21.40105579,0,0
2010,TX,"BROWN, TX",0,0,10.33216024,66.88080617,2548560,49.44365717,93.3999895,0.009447331,0.403481465,31.49110376,160.0797775,0,0
2010,TX,"KENDALL, TX",0,1,4.429780486,40.2559114,1344950,50.55222987,99.18287938,0.001496558,0.50433995,26.9380425,619.5749776,0,0
2010,TX,"MARTIN, TX",0,0,1.006950552,17.11814961,82150,49.44780163,94.50927277,0.033340279,0.052451527,0,62.51302355,0,0
2010,TX,"BRAZORIA, TX",0,1,68,30.89476508,9675190,51.29132792,80.73034748,0.003863766,2.306592031,10.53754239,249.3885032,0,0
2010,TX,"HOWARD, TX",0,0,11.5529477,38.93807837,1363300,53.93722152,87.93842111,0.017708214,0.388681047,42.84245402,111.3903804,0,0
2010,TX,"EASTLAND, TX",0,0,4.254317942,56.73626433,1054330,48.26454286,94.12635204,0.009686272,0.20057421,21.52504978,37.66883711,0,0
2010,TX,"TARRANT, TX",0,1,190,34.87932786,63097890,49.78394546,77.98474213,0.000823644,20.94734892,26.20182926,191.9256354,0,0
2010,TX,"HOCKLEY, TX",0,0,4.731533289,32.24329627,739500,48.52626989,91.7440593,0.015696534,0.252479662,17.44059298,52.32177894,0,0
2010,TX,"ZAVALA, TX",0,0,1.93273382,17.13625075,200100,49.57608975,97.84619337,0.006851075,0.090002389,0,34.25537381,0,0
2010,TX,"GRAYSON, TX",0,1,34,67.20989105,8124130,48.69536802,89.16046891,0.004880995,1.295851201,26.47319176,197.7216509,0,0
2010,TX,"KERR, TX",0,0,13.56413995,45.98146096,2281830,47.79748111,93.85188917,0.003627204,0.449778849,46.34760705,348.6146096,0,0
2010,TX,"DELTA, TX",0,1,0.51876465,3.651309501,19100,49.78971516,89.61957561,0.139552667,0.203675583,19.11680367,19.11680367,0,0
2010,TX,"BRAZOS, TX",0,1,10,22.39861227,4364392,49.08571165,79.47970501,0.005645339,3.328226151,16.42280512,239.6703122,0,0
2010,TX,"GILLESPIE, TX",0,0,6.042506533,33.78387084,839090,47.74328623,96.82731409,0.0016105,0.234707667,16.10500463,406.6513669,0,0
2010,TX,"REEVES, TX",0,0,2.958117934,29.27519408,403500,51.4002757,84.14351012,0.036276573,0.052300057,0,21.76594355,0,0
2010,TX,"TAYLOR, TX",0,1,15,49.34459264,6489110,47.98108071,86.83900354,0.00562712,1.436360658,41.82318677,234.9702675,0,0
2010,TX,"HARRIS, TX",0,1,652,39.13111506,160142484,50.40159229,72.88455425,0.000461825,24.02410947,27.63619623,320.3208633,0,0
2010,TX,"JEFFERSON, TX",0,1,40,40.88443868,10314040,50.06144138,59.30123319,0.013398184,2.878842862,46.37832824,235.0628089,0,0
2010,TX,"DIMMIT, TX",0,0,1.467804997,37.66506603,376500,48.17426971,95.90836335,0.010004002,0.075221239,0,60.0240096,0,0
2010,TX,"STONEWALL, TX",1,0,0.550446704,27.31543624,40700,45.87248322,87.55033557,0.174496644,0.016260872,67.11409396,67.11409396,0,0
2010,TX,"ANDREWS, TX",0,0,3.543629028,24.84309482,367330,49.72947383,94.3865819,0.010144732,0.098526697,33.81577168,74.39469769,0,0
2010,TX,"WHEELER, TX",1,0,3.207625144,31.01663586,167800,47.24584104,89.75970425,0.038817006,0.059156716,18.48428835,92.42144177,0,0
2010,TX,"KARNES, TX",0,0,5.184233032,31.44023206,466070,60.28399892,88.03291959,0.062736104,0.198298464,13.49163519,47.22072315,0,0
2010,TX,"HUTCHINSON, TX",0,0,6.667206516,36.33002257,804710,49.05643341,91.28442438,0.011286682,0.249599964,9.029345372,67.72009029,0,0
2010,TX,"SWISHER, TX",0,0,1.845886054,17.85077667,140200,51.38782786,86.5355233,0.091673033,0.088231329,12.73236567,50.92946269,0,0
2010,TX,"GRIMES, TX",0,0,6.082117241,11.6636596,310300,53.59532401,80.14772215,0.062020749,0.337845732,3.758833258,52.62366561,0,0
2010,TX,"GAINES, TX",0,0,2.337740968,27.12427251,475380,47.63208947,90.63962113,0.009699874,0.116654908,17.11742554,28.52904257,0,0
2010,TX,"AUSTIN, TX",0,1,5.952397077,28.62828589,813530,48.90382518,86.58197558,0.033078791,0.439544632,10.55706091,59.82334518,0,0
2010,TX,"SUTTON, TX",0,0,1.304787782,23.6749031,97730,50.16957364,98.34060078,0.009689922,0.028392013,0,96.89922481,0,0
2010,TX,"ANGELINA, TX",0,0,12,49.77837065,4319319,48.47414459,81.17631467,0.017286882,1.087655745,23.04917542,172.8688156,0,0
2010,TX,"WICHITA, TX",0,1,19,57.45035741,7554722,49.97414449,81.8513308,0.007984791,2.094682851,36.50190114,257.0342205,0,0
2010,TX,"BROOKS, TX",0,0,1.073647242,26.23563616,189500,49.39775716,99.07932992,0.006922331,0.07656674,0,13.84466288,0,0
2010,TX,"KAUFMAN, TX",0,1,25,44.30711176,4579140,49.92162554,86.58055152,0.010062893,1.323811964,18.38413159,67.73101113,0,0
2010,TX,"DENTON, TX",0,1,61,27.45788347,18193978,50.31647384,83.33532041,0.001267706,7.543162233,20.0720178,167.6692614,0,0
2010,TX,"LIBERTY, TX",0,1,15,74.25591264,5616940,49.38196528,86.07141441,0.014277593,0.652984237,11.89799453,56.84597385,0,0
2010,TX,"JIM WELLS, TX",0,0,10,50.62539791,2067440,49.57392625,97.69822224,0.00146922,0.472131981,22.03829766,71.01229247,0,0
2010,TX,"CHILDRESS, TX",0,0,3.221251239,88.99162051,626590,61.26970601,86.81295271,0.140605028,0.101105686,71.01264025,156.2278085,0,0
2010,TX,"DICKENS, TX",1,0,0.622502272,23.93617021,58500,57.07855974,88.27741408,0.167757774,0.027103757,40.91653028,0,0,0
2010,TX,"ARANSAS, TX",0,1,7.569419433,47.96571379,1110790,51.28249417,96.99240003,0.005613611,0.918713056,17.27264876,120.9085413,0,0
2010,TX,"WILBARGER, TX",0,0,5.426486429,79.02696712,1069630,49.56778722,86.92279276,0.059106021,0.139415352,36.94126339,147.7650536,0,0
2010,TX,"BELL, TX",0,1,29,26.16179348,8116304,47.93189034,67.11492901,0.00693023,2.951751632,43.51539962,381.0014989,0,0
2010,TX,"JACKSON, TX",0,0,3.04680435,22.65648313,318890,49.92184725,90.55772647,0.04973357,0.169694851,14.20959147,42.62877442,0,0
2010,TX,"DEWITT, TX",0,0,5.38555349,47.09906951,946550,51.7440414,86.74180226,0.046275564,0.221093973,9.95173409,34.83106931,0,0
2010,TX,"LIMESTONE, TX",0,0,5.679262133,54.81440301,1281780,50.7098871,77.78181663,0.074837496,0.258303969,12.82928498,42.76428327,0,0
2010,TX,"FRIO, TX",0,0,3.458070092,18.21804031,313660,55.2564326,89.96631237,0.019747924,0.151892369,5.808212813,52.27391532,0,0
2010,TX,"CLAY, TX",0,1,2.833177373,18.359375,197400,49.6047247,96.21930804,0.004650298,0.098758175,0,83.70535714,0,0
2010,TX,"FISHER, TX",1,0,2.18830019,24.8616004,98800,48.35178661,91.74635128,0.085556115,0.044207622,50.32712632,50.32712632,0,0
2010,TX,"MENARD, TX",1,0,0.662248758,19.49152542,43700,49.04103479,94.78144514,0.02676182,0.024855049,0,44.60303301,0,0
2010,TX,"JASPER, TX",0,0,13.37626957,64.9675161,2319990,48.70484458,79.39792775,0.046765612,0.38035895,25.20302436,72.80873705,0,0
2010,TX,"POTTER, TX",0,1,11,38.15235436,4619220,51.38057205,83.62062557,0.008424669,1.332859958,82.59479818,376.6322797,0,0
2010,TX,"HARDIN, TX",0,1,15,38.44422074,2100400,49.1955706,90.88038803,0.010615906,0.613483499,12.81229981,40.26722797,0,0
2010,TX,"FAYETTE, TX",0,0,4.62466296,34.90103445,856960,47.5136434,88.33184003,0.026879531,0.258460437,8.145312373,89.5984361,0,0
2010,TX,"DEAF SMITH, TX",0,0,2.62866137,24.13896345,467620,48.43072476,93.59900888,0.006194508,0.129416716,30.97253768,30.97253768,0,0
2010,TX,"JONES, TX",0,1,6.493367721,21.22562123,428800,59.71685972,81.61320661,0.057420057,0.217565021,14.85001485,44.55004455,0,0
2010,TX,"ECTOR, TX",0,1,16,42.63857653,5847028,49.41369503,91.91314811,0.003281558,1.527587475,32.08634143,216.5828046,0,0
2010,TX,"FLOYD, TX",0,0,1.168772129,16.78560348,108200,48.97610922,93.43779088,0.055848588,0.064970669,31.02699348,62.05398697,0,0
2010,TX,"GREGG, TX",0,1,25,68.8325803,8378990,48.68315124,75.91555081,0.016429804,4.454079766,32.03811714,273.556231,0,0
2010,TX,"HANSFORD, TX",0,0,0.929153537,9.905576341,55600,48.79743453,94.52164618,0.010689471,0.061023472,0,53.44735436,0,0
2010,TX,"ATASCOSA, TX",0,1,9.567458409,56.06087595,2517750,49.63260671,96.5053105,0.001781301,0.368261804,15.58638196,53.43902385,0,0
2010,TX,"JACK, TX",0,0,2.742799016,28.92525431,261600,53.85338346,89.66165414,0.042016807,0.099312586,0,22.1141088,0,0
2010,TX,"BANDERA, TX",0,1,4.605577737,22.36026361,458050,49.84622895,96.97095436,0.00244081,0.258989077,9.763241396,92.75079326,0,0
2010,TX,"HAMILTON, TX",0,0,2.660760891,70.21251614,598000,47.66349654,93.81824586,0.005870612,0.101888959,11.74122344,129.1534578,0,0
2010,TX,"BAYLOR, TX",0,0,0.751002985,33.41384863,124500,47.39667203,93.78690284,0.053676865,0.042951999,0,107.3537305,0,0
2010,TX,"COLEMAN, TX",0,0,2.688624494,14.77684092,131440,47.51545812,91.47835863,0.024732996,0.070486152,33.72681282,89.93816751,0,0
2010,TX,"MCCULLOCH, TX",0,0,2.283052915,49.2864904,408240,47.92949414,93.73415429,0.022938549,0.077730856,0,72.43752264,0,0
2010,TX,"CHEROKEE, TX",0,0,8.094518152,30.9987216,1576130,49.8357754,80.39335235,0.028911397,0.482899773,17.70085554,102.2716098,0,0
2010,TX,"HARDEMAN, TX",0,0,0.576660001,23.48393332,97200,47.58395748,88.19763228,0.142546509,0.059544533,24.16042522,96.64170089,0,0
2010,TX,"BEE, TX",0,0,10.15706455,31.33988262,998520,61.00875679,89.0838329,0.025422931,0.361958102,6.277266878,65.91130222,0,0
2010,TX,"FANNIN, TX",0,0,8.310472044,33.35397317,1131200,52.43107769,88.15568333,0.020050125,0.380708096,14.7427392,35.38257408,0,0
2010,TX,"HUNT, TX",0,1,19.34521932,51.4819631,4434090,48.98001834,85.97859025,0.009636708,1.024954779,26.70412985,69.66294744,0,0
2010,TX,"HALE, TX",0,0,6.471026529,23.9326772,868110,50.7016238,90.1179941,0.014611419,0.361040331,11.02748601,63.40804455,0,0
2010,TX,"HOUSTON, TX",0,0,4.481293044,35.78290915,849200,52.04365414,69.50530929,0.109556717,0.192800448,4.213719872,50.56463846,0,0
2010,TX,"LYNN, TX",0,0,1.047888741,8.106508876,47950,48.79120879,91.31868132,0.035502959,0.066321325,33.8123415,84.53085376,0,0
2010,TX,"LIVE OAK, TX",0,0,2.269613476,15.40195993,177600,53.46457376,91.53585986,0.038158009,0.110906992,8.672274738,0,0,0
2010,TX,"GUADALUPE, TX",0,1,16,25.00133046,3288500,48.22173903,86.69991561,0.004941726,1.849191621,12.92451324,87.43053074,0,0
2010,TX,"HALL, TX",1,0,0.557281582,26.51356994,88900,49.09036684,88.95019386,0.214733075,0.037951759,29.82403817,59.64807635,0,0
2010,TX,"LUBBOCK, TX",0,1,21,43.26379061,12063286,48.98971061,87.4484903,0.002689801,3.11334301,56.66514842,402.752922,0,0
2010,TX,"BAILEY, TX",0,0,0.870039229,18.98115841,136000,47.57850663,89.4277739,0.016748081,0.08665941,13.95673412,97.69713887,0,0
2010,TX,"CHAMBERS, TX",0,1,10,11.26766583,395450,48.07242991,83.0749943,0.023364486,0.58773487,11.39731023,25.64394803,0,0
2010,TX,"FREESTONE, TX",0,0,4.547468028,23.7878482,471380,51.96558337,79.19358094,0.081247477,0.225761615,35.32498991,25.23213565,0,0
2010,TX,"CASTRO, TX",0,0,1.222582451,15.72810717,126800,48.02778467,89.26445051,0.02480774,0.090135617,12.40387001,49.61548003,0,0
2011,TX,"LAMB, TX",0,0,2.81087983,34.80059293,493020,49.98941201,91.58608033,4.983412155,0.139414277,14.11731489,49.4106021,0,0
2011,TX,"STEPHENS, TX",0,0,2.569357758,70.62840385,674360,51.7281106,95.00418936,2.597402597,0.106476938,31.42019271,83.78718056,0,0
2011,TX,"LAMPASAS, TX",0,1,4.918126825,33.498165,666312,49.30370519,90.94565381,3.800713891,0.279038774,20.10959731,90.49318787,0,0
2011,TX,"FRIO, TX",0,0,4.14957658,23.49942529,408890,58.28735632,92.24137931,3.770114943,0.153506837,11.49425287,51.72413793,0,0
2011,TX,"GARZA, TX",0,0,2.190778407,19.27003962,126450,63.02956416,91.52697348,7.010057909,0.07344892,15.23925632,15.23925632,0,0
2011,TX,"SOMERVELL, TX",1,0,2.597641544,61.94533191,523500,48.92912081,94.74618388,1.266122352,0.453233938,35.49875754,106.4962726,0,0
2011,TX,"COMANCHE, TX",0,0,2.335693404,37.36879994,519090,49.45648261,96.78928803,0.79907854,0.148131165,35.99452883,64.7901519,0,0
2011,TX,"TRINITY, TX",1,0,7.260663116,55.33119585,811100,48.71410055,87.76860632,9.680060031,0.21134355,0,20.4652432,0,0
2011,TX,"WASHINGTON, TX",0,0,6.500967455,30.92332278,1044930,49.01601018,79.16605013,17.85386641,0.559499959,17.75620727,156.8464976,0,0
2011,TX,"SMITH, TX",0,1,30,52.58336028,11220290,48.37684705,78.15456859,18.10892254,2.315708937,47.33317399,399.7544299,0,0
2011,TX,"LA SALLE, TX",0,0,1.201502711,20.03999429,140300,59.26296243,97.64319383,0.942722468,0.047091189,0,0,0,0
2011,TX,"THROCKMORTON, TX",1,0,0.405414652,0.024860162,40,48.78806712,96.76817899,0.93225606,0.017631911,124.300808,62.15040398,0,0
2011,TX,"GAINES, TX",0,0,2.769471061,27.96422818,503440,50.36938288,95.34522024,2.032994501,0.11982987,16.66388935,27.77314892,0,0
2011,TX,"UPSHUR, TX",0,1,8.7082603,26.08597399,1038900,49.53547934,87.5081605,9.154823482,0.683180376,15.06553508,50.21845026,0,0
2011,TX,"STARR, TX",0,0,6.565540207,12.47638338,769980,48.35453293,98.98565989,0.267358017,0.504545529,6.481406465,38.88843879,0,0
2011,TX,"WEBB, TX",0,1,58,12.33621577,3164190,48.64169422,97.76916599,0.63899632,0.763044849,23.78204728,99.41675504,0,0
2011,TX,"WISE, TX",0,1,12,42.6105995,2549520,50.37855364,95.4389718,1.54095566,0.661562106,11.69922952,78.55196965,0,0
2011,TX,"NAVARRO, TX",0,0,9.208908434,35.18978649,1691010,49.47767095,81.84750489,14.23190577,0.475956539,14.56694552,118.6165564,0,0
2011,TX,"LEE, TX",0,0,2.961131522,27.66170647,461010,50.58202328,85.86343454,11.0824433,0.26495183,12.00048002,24.00096004,0,0
2011,TX,"FALLS, TX",0,0,4.188130034,44.44828355,797580,47.57579135,71.52251449,25.7690593,0.234415008,16.71868034,44.58314757,0,0
2011,TX,"PARMER, TX",0,0,1.605398797,12.73712737,131600,51.2775842,95.10259388,1.577622919,0.117305116,19.35733643,38.71467286,0,0
2011,TX,"LAMAR, TX",0,0,11.99169473,66.71366378,3340620,48.20665415,81.53333067,13.7216919,0.551968165,41.93793186,231.6571474,0,0
2011,TX,"ANDERSON, TX",0,0,19.09262442,46.99355149,2740100,60.84070796,75.37387666,21.68656102,0.548729531,10.29018317,104.6168622,0,0
2011,TX,"LAVACA, TX",0,0,3.793209622,37.5231302,725960,48.85511966,90.83061973,7.17940766,0.199513257,15.50628004,98.20644027,0,0
2011,TX,"GOLIAD, TX",0,1,2.039235323,15.22297391,110260,49.86883888,92.14413917,5.425928483,0.085010739,27.6128676,41.41930139,0,0
2011,TX,"COMAL, TX",0,1,13,36.74579995,4114170,49.13140948,94.58035244,2.079258326,2.001197541,18.75619624,200.0660933,0,0
2011,TX,"WARD, TX",0,0,2.849736274,44.01735722,471690,48.50690556,90.90145577,5.356476297,0.128243179,37.32736096,46.65920119,0,0
2011,TX,"NEWTON, TX",1,0,6.116180938,47.55846133,687410,51.30067801,76.89912827,20.54794521,0.154806786,27.67400028,48.42950048,0,0
2011,TX,"FANNIN, TX",0,0,8.572328193,37.61528948,1277340,53.03315861,89.26615231,7.132339949,0.381190786,11.77925673,35.33777019,0,0
